x:  0.7 , xnext:  0.63
x:  0.661434437022 , xnext:  0.67181676763
x:  0.67181676763 , xnext:  0.661436995083
x:  0.661436995083 , xnext:  0.671814289856
x:  0.671814289856 , xnext:  0.661439549404
x:  0.661439549404 , xnext:  0.671811815664
x:  0.671811815664 , xnext:  0.661442099994
x:  0.661442099994 , xnext:  0.671809345048
x:  0.671809345048 , xnext:  0.661444646862
x:  0.661444646862 , xnext:  0.671806877999
x:  0.671806877999 , xnext:  0.661447190017
x:  0.661447190017 , xnext:  0.671804414507
x:  0.671804414507 , xnext:  0.661449729468
x:  0.661449729468 , xnext:  0.671801954564
x:  0.671801954564 , xnext:  0.661452265224
x:  0.661452265224 , xnext:  0.671799498162
x:  0.671799498162 , xnext:  0.661454797294
x:  0.661454797294 , xnext:  0.671797045293
x:  0.671797045293 , xnext:  0.661457325686
x:  0.661457325686 , xnext:  0.671794595947
x:  0.671794595947 , xnext:  0.66145985041
x:  0.66145985041 , xnext:  0.671792150116
x:  0.671792150116 , xnext:  0.661462371475
x:  0.661462371475 , xnext:  0.671789707793
x:  0.671789707793 , xnext:  0.661464888889
x:  0.661464888889 , xnext:  0.671787268968
x:  0.671787268968 , xnext:  0.661467402662
x:  0.661467402662 , xnext:  0.671784833633
x:  0.671784833633 , xnext:  0.661469912801
x:  0.661469912801 , xnext:  0.67178240178
x:  0.67178240178 , xnext:  0.661472419316
x:  0.661472419316 , xnext:  0.671779973401
x:  0.671779973401 , xnext:  0.661474922215
x:  0.661474922215 , xnext:  0.671777548487
x:  0.671777548487 , xnext:  0.661477421508
x:  0.661477421508 , xnext:  0.67177512703
x:  0.67177512703 , xnext:  0.661479917202
x:  0.661479917202 , xnext:  0.671772709021
x:  0.671772709021 , xnext:  0.661482409306
x:  0.661482409306 , xnext:  0.671770294454
x:  0.671770294454 , xnext:  0.66148489783
x:  0.66148489783 , xnext:  0.671767883319
x:  0.671767883319 , xnext:  0.661487382781
x:  0.661487382781 , xnext:  0.671765475608
x:  0.671765475608 , xnext:  0.661489864167
x:  0.661489864167 , xnext:  0.671763071314
x:  0.671763071314 , xnext:  0.661492341999
x:  0.661492341999 , xnext:  0.671760670427
x:  0.671760670427 , xnext:  0.661494816283
x:  0.661494816283 , xnext:  0.671758272941
x:  0.671758272941 , xnext:  0.661497287029
x:  0.661497287029 , xnext:  0.671755878847
x:  0.671755878847 , xnext:  0.661499754245
x:  0.661499754245 , xnext:  0.671753488137
x:  0.671753488137 , xnext:  0.661502217939
x:  0.661502217939 , xnext:  0.671751100803
x:  0.671751100803 , xnext:  0.661504678119
x:  0.661504678119 , xnext:  0.671748716837
x:  0.671748716837 , xnext:  0.661507134795
x:  0.661507134795 , xnext:  0.671746336231
x:  0.671746336231 , xnext:  0.661509587973
x:  0.661509587973 , xnext:  0.671743958978
x:  0.671743958978 , xnext:  0.661512037664
x:  0.661512037664 , xnext:  0.671741585069
x:  0.671741585069 , xnext:  0.661514483874
x:  0.661514483874 , xnext:  0.671739214497
x:  0.671739214497 , xnext:  0.661516926612
x:  0.661516926612 , xnext:  0.671736847254
x:  0.671736847254 , xnext:  0.661519365886
x:  0.661519365886 , xnext:  0.671734483331
x:  0.671734483331 , xnext:  0.661521801705
x:  0.661521801705 , xnext:  0.671732122722
x:  0.671732122722 , xnext:  0.661524234076
x:  0.661524234076 , xnext:  0.671729765418
x:  0.671729765418 , xnext:  0.661526663008
x:  0.661526663008 , xnext:  0.671727411412
x:  0.671727411412 , xnext:  0.661529088509
x:  0.661529088509 , xnext:  0.671725060696
x:  0.671725060696 , xnext:  0.661531510586
x:  0.661531510586 , xnext:  0.671722713263
x:  0.671722713263 , xnext:  0.661533929249
x:  0.661533929249 , xnext:  0.671720369104
x:  0.671720369104 , xnext:  0.661536344504
x:  0.661536344504 , xnext:  0.671718028213
x:  0.671718028213 , xnext:  0.66153875636
x:  0.66153875636 , xnext:  0.671715690581
x:  0.671715690581 , xnext:  0.661541164825
x:  0.661541164825 , xnext:  0.671713356201
x:  0.671713356201 , xnext:  0.661543569906
x:  0.661543569906 , xnext:  0.671711025066
x:  0.671711025066 , xnext:  0.661545971613
x:  0.661545971613 , xnext:  0.671708697167
x:  0.671708697167 , xnext:  0.661548369952
x:  0.661548369952 , xnext:  0.671706372498
x:  0.671706372498 , xnext:  0.661550764931
x:  0.661550764931 , xnext:  0.671704051051
x:  0.671704051051 , xnext:  0.661553156558
x:  0.661553156558 , xnext:  0.671701732818
x:  0.671701732818 , xnext:  0.661555544842
x:  0.661555544842 , xnext:  0.671699417793
x:  0.671699417793 , xnext:  0.661557929789
x:  0.661557929789 , xnext:  0.671697105967
x:  0.671697105967 , xnext:  0.661560311408
x:  0.661560311408 , xnext:  0.671694797334
x:  0.671694797334 , xnext:  0.661562689706
x:  0.661562689706 , xnext:  0.671692491885
x:  0.671692491885 , xnext:  0.661565064691
x:  0.661565064691 , xnext:  0.671690189614
x:  0.671690189614 , xnext:  0.661567436371
x:  0.661567436371 , xnext:  0.671687890514
x:  0.671687890514 , xnext:  0.661569804753
x:  0.661569804753 , xnext:  0.671685594577
x:  0.671685594577 , xnext:  0.661572169845
x:  0.661572169845 , xnext:  0.671683301795
x:  0.671683301795 , xnext:  0.661574531654
x:  0.661574531654 , xnext:  0.671681012162
x:  0.671681012162 , xnext:  0.661576890189
x:  0.661576890189 , xnext:  0.671678725671
x:  0.671678725671 , xnext:  0.661579245456
x:  0.661579245456 , xnext:  0.671676442313
x:  0.671676442313 , xnext:  0.661581597464
x:  0.661581597464 , xnext:  0.671674162083
x:  0.671674162083 , xnext:  0.661583946219
x:  0.661583946219 , xnext:  0.671671884973
x:  0.671671884973 , xnext:  0.66158629173
x:  0.66158629173 , xnext:  0.671669610975
x:  0.671669610975 , xnext:  0.661588634003
x:  0.661588634003 , xnext:  0.671667340083
x:  0.671667340083 , xnext:  0.661590973046
x:  0.661590973046 , xnext:  0.67166507229
x:  0.67166507229 , xnext:  0.661593308867
x:  0.661593308867 , xnext:  0.671662807588
x:  0.671662807588 , xnext:  0.661595641473
x:  0.661595641473 , xnext:  0.671660545971
x:  0.671660545971 , xnext:  0.661597970871
x:  0.661597970871 , xnext:  0.671658287431
x:  0.671658287431 , xnext:  0.661600297069
x:  0.661600297069 , xnext:  0.671656031962
x:  0.671656031962 , xnext:  0.661602620073
x:  0.661602620073 , xnext:  0.671653779556
x:  0.671653779556 , xnext:  0.661604939892
x:  0.661604939892 , xnext:  0.671651530207
x:  0.671651530207 , xnext:  0.661607256532
x:  0.661607256532 , xnext:  0.671649283908
x:  0.671649283908 , xnext:  0.661609570001
x:  0.661609570001 , xnext:  0.671647040652
x:  0.671647040652 , xnext:  0.661611880306
x:  0.661611880306 , xnext:  0.671644800432
x:  0.671644800432 , xnext:  0.661614187454
x:  0.661614187454 , xnext:  0.67164256324
x:  0.67164256324 , xnext:  0.661616491453
x:  0.661616491453 , xnext:  0.671640329071
x:  0.671640329071 , xnext:  0.661618792309
x:  0.661618792309 , xnext:  0.671638097918
x:  0.671638097918 , xnext:  0.661621090029
x:  0.661621090029 , xnext:  0.671635869773
x:  0.671635869773 , xnext:  0.661623384622
x:  0.661623384622 , xnext:  0.67163364463
x:  0.67163364463 , xnext:  0.661625676093
x:  0.661625676093 , xnext:  0.671631422483
x:  0.671631422483 , xnext:  0.66162796445
x:  0.66162796445 , xnext:  0.671629203324
x:  0.671629203324 , xnext:  0.661630249699
x:  0.661630249699 , xnext:  0.671626987146
x:  0.671626987146 , xnext:  0.661632531849
x:  0.661632531849 , xnext:  0.671624773944
x:  0.671624773944 , xnext:  0.661634810906
x:  0.661634810906 , xnext:  0.67162256371
x:  0.67162256371 , xnext:  0.661637086877
x:  0.661637086877 , xnext:  0.671620356438
x:  0.671620356438 , xnext:  0.661639359768
x:  0.661639359768 , xnext:  0.671618152121
x:  0.671618152121 , xnext:  0.661641629588
x:  0.661641629588 , xnext:  0.671615950753
x:  0.671615950753 , xnext:  0.661643896342
x:  0.661643896342 , xnext:  0.671613752326
x:  0.671613752326 , xnext:  0.661646160037
x:  0.661646160037 , xnext:  0.671611556836
x:  0.671611556836 , xnext:  0.661648420681
x:  0.661648420681 , xnext:  0.671609364274
x:  0.671609364274 , xnext:  0.661650678281
x:  0.661650678281 , xnext:  0.671607174634
x:  0.671607174634 , xnext:  0.661652932842
x:  0.661652932842 , xnext:  0.67160498791
x:  0.67160498791 , xnext:  0.661655184373
x:  0.661655184373 , xnext:  0.671602804096
x:  0.671602804096 , xnext:  0.661657432879
x:  0.661657432879 , xnext:  0.671600623185
x:  0.671600623185 , xnext:  0.661659678368
x:  0.661659678368 , xnext:  0.67159844517
x:  0.67159844517 , xnext:  0.661661920845
x:  0.661661920845 , xnext:  0.671596270046
x:  0.671596270046 , xnext:  0.661664160319
x:  0.661664160319 , xnext:  0.671594097805
x:  0.671594097805 , xnext:  0.661666396796
x:  0.661666396796 , xnext:  0.671591928441
x:  0.671591928441 , xnext:  0.661668630281
x:  0.661668630281 , xnext:  0.671589761949
x:  0.671589761949 , xnext:  0.661670860783
x:  0.661670860783 , xnext:  0.671587598321
x:  0.671587598321 , xnext:  0.661673088307
x:  0.661673088307 , xnext:  0.671585437552
x:  0.671585437552 , xnext:  0.661675312861
x:  0.661675312861 , xnext:  0.671583279634
x:  0.671583279634 , xnext:  0.66167753445
x:  0.66167753445 , xnext:  0.671581124563
x:  0.671581124563 , xnext:  0.661679753082
x:  0.661679753082 , xnext:  0.671578972331
x:  0.671578972331 , xnext:  0.661681968762
x:  0.661681968762 , xnext:  0.671576822932
x:  0.671576822932 , xnext:  0.661684181498
x:  0.661684181498 , xnext:  0.67157467636
x:  0.67157467636 , xnext:  0.661686391296
x:  0.661686391296 , xnext:  0.671572532609
x:  0.671572532609 , xnext:  0.661688598162
x:  0.661688598162 , xnext:  0.671570391673
x:  0.671570391673 , xnext:  0.661690802104
x:  0.661690802104 , xnext:  0.671568253545
x:  0.671568253545 , xnext:  0.661693003126
x:  0.661693003126 , xnext:  0.67156611822
x:  0.67156611822 , xnext:  0.661695201237
x:  0.661695201237 , xnext:  0.671563985691
x:  0.671563985691 , xnext:  0.661697396441
x:  0.661697396441 , xnext:  0.671561855952
x:  0.671561855952 , xnext:  0.661699588747
x:  0.661699588747 , xnext:  0.671559728997
x:  0.671559728997 , xnext:  0.661701778159
x:  0.661701778159 , xnext:  0.671557604821
x:  0.671557604821 , xnext:  0.661703964685
x:  0.661703964685 , xnext:  0.671555483416
x:  0.671555483416 , xnext:  0.66170614833
x:  0.66170614833 , xnext:  0.671553364777
x:  0.671553364777 , xnext:  0.661708329101
x:  0.661708329101 , xnext:  0.671551248898
x:  0.671551248898 , xnext:  0.661710507005
x:  0.661710507005 , xnext:  0.671549135773
x:  0.671549135773 , xnext:  0.661712682047
x:  0.661712682047 , xnext:  0.671547025396
x:  0.671547025396 , xnext:  0.661714854234
x:  0.661714854234 , xnext:  0.671544917761
x:  0.671544917761 , xnext:  0.661717023571
x:  0.661717023571 , xnext:  0.671542812862
x:  0.671542812862 , xnext:  0.661719190067
x:  0.661719190067 , xnext:  0.671540710693
x:  0.671540710693 , xnext:  0.661721353725
x:  0.661721353725 , xnext:  0.671538611248
x:  0.671538611248 , xnext:  0.661723514553
x:  0.661723514553 , xnext:  0.671536514521
x:  0.671536514521 , xnext:  0.661725672558
x:  0.661725672558 , xnext:  0.671534420507
x:  0.671534420507 , xnext:  0.661727827744
x:  0.661727827744 , xnext:  0.6715323292
x:  0.6715323292 , xnext:  0.661729980118
x:  0.661729980118 , xnext:  0.671530240593
x:  0.671530240593 , xnext:  0.661732129686
x:  0.661732129686 , xnext:  0.671528154682
x:  0.671528154682 , xnext:  0.661734276454
x:  0.661734276454 , xnext:  0.671526071459
x:  0.671526071459 , xnext:  0.661736420429
x:  0.661736420429 , xnext:  0.67152399092
x:  0.67152399092 , xnext:  0.661738561616
x:  0.661738561616 , xnext:  0.671521913059
x:  0.671521913059 , xnext:  0.661740700022
x:  0.661740700022 , xnext:  0.671519837869
x:  0.671519837869 , xnext:  0.661742835652
x:  0.661742835652 , xnext:  0.671517765346
x:  0.671517765346 , xnext:  0.661744968512
x:  0.661744968512 , xnext:  0.671515695483
x:  0.671515695483 , xnext:  0.661747098609
x:  0.661747098609 , xnext:  0.671513628275
x:  0.671513628275 , xnext:  0.661749225948
x:  0.661749225948 , xnext:  0.671511563716
x:  0.671511563716 , xnext:  0.661751350536
x:  0.661751350536 , xnext:  0.6715095018
x:  0.6715095018 , xnext:  0.661753472377
x:  0.661753472377 , xnext:  0.671507442522
x:  0.671507442522 , xnext:  0.661755591479
x:  0.661755591479 , xnext:  0.671505385876
x:  0.671505385876 , xnext:  0.661757707847
x:  0.661757707847 , xnext:  0.671503331857
x:  0.671503331857 , xnext:  0.661759821486
x:  0.661759821486 , xnext:  0.671501280458
x:  0.671501280458 , xnext:  0.661761932404
x:  0.661761932404 , xnext:  0.671499231675
x:  0.671499231675 , xnext:  0.661764040605
x:  0.661764040605 , xnext:  0.671497185502
x:  0.671497185502 , xnext:  0.661766146095
x:  0.661766146095 , xnext:  0.671495141933
x:  0.671495141933 , xnext:  0.66176824888
x:  0.66176824888 , xnext:  0.671493100963
x:  0.671493100963 , xnext:  0.661770348967
x:  0.661770348967 , xnext:  0.671491062586
x:  0.671491062586 , xnext:  0.66177244636
x:  0.66177244636 , xnext:  0.671489026796
x:  0.671489026796 , xnext:  0.661774541065
x:  0.661774541065 , xnext:  0.671486993589
x:  0.671486993589 , xnext:  0.661776633089
x:  0.661776633089 , xnext:  0.671484962959
x:  0.671484962959 , xnext:  0.661778722437
x:  0.661778722437 , xnext:  0.6714829349
x:  0.6714829349 , xnext:  0.661780809114
x:  0.661780809114 , xnext:  0.671480909407
x:  0.671480909407 , xnext:  0.661782893127
x:  0.661782893127 , xnext:  0.671478886475
x:  0.671478886475 , xnext:  0.66178497448
x:  0.66178497448 , xnext:  0.671476866097
x:  0.671476866097 , xnext:  0.66178705318
x:  0.66178705318 , xnext:  0.67147484827
x:  0.67147484827 , xnext:  0.661789129233
x:  0.661789129233 , xnext:  0.671472832986
x:  0.671472832986 , xnext:  0.661791202643
x:  0.661791202643 , xnext:  0.671470820242
x:  0.671470820242 , xnext:  0.661793273416
x:  0.661793273416 , xnext:  0.671468810032
x:  0.671468810032 , xnext:  0.661795341559
x:  0.661795341559 , xnext:  0.671466802349
x:  0.671466802349 , xnext:  0.661797407076
x:  0.661797407076 , xnext:  0.67146479719
x:  0.67146479719 , xnext:  0.661799469974
x:  0.661799469974 , xnext:  0.671462794549
x:  0.671462794549 , xnext:  0.661801530257
x:  0.661801530257 , xnext:  0.67146079442
x:  0.67146079442 , xnext:  0.661803587931
x:  0.661803587931 , xnext:  0.671458796798
x:  0.671458796798 , xnext:  0.661805643001
x:  0.661805643001 , xnext:  0.671456801679
x:  0.671456801679 , xnext:  0.661807695474
x:  0.661807695474 , xnext:  0.671454809056
x:  0.671454809056 , xnext:  0.661809745355
x:  0.661809745355 , xnext:  0.671452818925
x:  0.671452818925 , xnext:  0.661811792648
x:  0.661811792648 , xnext:  0.67145083128
x:  0.67145083128 , xnext:  0.661813837361
x:  0.661813837361 , xnext:  0.671448846116
x:  0.671448846116 , xnext:  0.661815879496
x:  0.661815879496 , xnext:  0.671446863428
x:  0.671446863428 , xnext:  0.661817919062
x:  0.661817919062 , xnext:  0.671444883212
x:  0.671444883212 , xnext:  0.661819956062
x:  0.661819956062 , xnext:  0.671442905461
x:  0.671442905461 , xnext:  0.661821990502
x:  0.661821990502 , xnext:  0.67144093017
x:  0.67144093017 , xnext:  0.661824022387
x:  0.661824022387 , xnext:  0.671438957335
x:  0.671438957335 , xnext:  0.661826051723
x:  0.661826051723 , xnext:  0.671436986951
x:  0.671436986951 , xnext:  0.661828078516
x:  0.661828078516 , xnext:  0.671435019012
x:  0.671435019012 , xnext:  0.661830102769
x:  0.661830102769 , xnext:  0.671433053513
x:  0.671433053513 , xnext:  0.661832124489
x:  0.661832124489 , xnext:  0.67143109045
x:  0.67143109045 , xnext:  0.661834143682
x:  0.661834143682 , xnext:  0.671429129816
x:  0.671429129816 , xnext:  0.661836160351
x:  0.661836160351 , xnext:  0.671427171608
x:  0.671427171608 , xnext:  0.661838174503
x:  0.661838174503 , xnext:  0.671425215821
x:  0.671425215821 , xnext:  0.661840186143
x:  0.661840186143 , xnext:  0.671423262448
x:  0.671423262448 , xnext:  0.661842195275
x:  0.661842195275 , xnext:  0.671421311486
x:  0.671421311486 , xnext:  0.661844201906
x:  0.661844201906 , xnext:  0.671419362929
x:  0.671419362929 , xnext:  0.661846206039
x:  0.661846206039 , xnext:  0.671417416772
x:  0.671417416772 , xnext:  0.661848207682
x:  0.661848207682 , xnext:  0.671415473011
x:  0.671415473011 , xnext:  0.661850206838
x:  0.661850206838 , xnext:  0.67141353164
x:  0.67141353164 , xnext:  0.661852203512
x:  0.661852203512 , xnext:  0.671411592655
x:  0.671411592655 , xnext:  0.661854197711
x:  0.661854197711 , xnext:  0.67140965605
x:  0.67140965605 , xnext:  0.661856189438
x:  0.661856189438 , xnext:  0.671407721822
x:  0.671407721822 , xnext:  0.6618581787
x:  0.6618581787 , xnext:  0.671405789964
x:  0.671405789964 , xnext:  0.661860165501
x:  0.661860165501 , xnext:  0.671403860472
x:  0.671403860472 , xnext:  0.661862149845
x:  0.661862149845 , xnext:  0.671401933342
x:  0.671401933342 , xnext:  0.66186413174
x:  0.66186413174 , xnext:  0.671400008569
x:  0.671400008569 , xnext:  0.661866111188
x:  0.661866111188 , xnext:  0.671398086146
x:  0.671398086146 , xnext:  0.661868088196
x:  0.661868088196 , xnext:  0.671396166071
x:  0.671396166071 , xnext:  0.661870062768
x:  0.661870062768 , xnext:  0.671394248338
x:  0.671394248338 , xnext:  0.66187203491
x:  0.66187203491 , xnext:  0.671392332943
x:  0.671392332943 , xnext:  0.661874004625
x:  0.661874004625 , xnext:  0.67139041988
x:  0.67139041988 , xnext:  0.66187597192
x:  0.66187597192 , xnext:  0.671388509144
x:  0.671388509144 , xnext:  0.6618779368
x:  0.6618779368 , xnext:  0.671386600732
x:  0.671386600732 , xnext:  0.661879899268
x:  0.661879899268 , xnext:  0.671384694639
x:  0.671384694639 , xnext:  0.661881859331
x:  0.661881859331 , xnext:  0.671382790859
x:  0.671382790859 , xnext:  0.661883816992
x:  0.661883816992 , xnext:  0.671380889388
x:  0.671380889388 , xnext:  0.661885772258
x:  0.661885772258 , xnext:  0.671378990222
x:  0.671378990222 , xnext:  0.661887725132
x:  0.661887725132 , xnext:  0.671377093355
x:  0.671377093355 , xnext:  0.66188967562
x:  0.66188967562 , xnext:  0.671375198783
x:  0.671375198783 , xnext:  0.661891623726
x:  0.661891623726 , xnext:  0.671373306502
x:  0.671373306502 , xnext:  0.661893569456
x:  0.661893569456 , xnext:  0.671371416507
x:  0.671371416507 , xnext:  0.661895512814
x:  0.661895512814 , xnext:  0.671369528793
x:  0.671369528793 , xnext:  0.661897453804
x:  0.661897453804 , xnext:  0.671367643355
x:  0.671367643355 , xnext:  0.661899392433
x:  0.661899392433 , xnext:  0.67136576019
x:  0.67136576019 , xnext:  0.661901328704
x:  0.661901328704 , xnext:  0.671363879292
